Year,Policy_ID,Customer_Age,Gender,Region,Vehicle_Type,Vehicle_Age,Vehicle_Value_KES,Vehicle_Engine_Capacity,Use_Purpose,Annual_Premium_KES,Claims_Frequency,Total_Claim_Amount_KES,No_Claim_Bonus_%,Accident_Cause,Policy_Term_Months,Previous_Claims_Count,Driver_Experience_Years,Third_Party_Only
2023,P202300244,40,Male,Nairobi,Commercial,1,4124664,1000,Personal,276951,0,0,30,None,12,1,21,No
2023,P202300245,23,Female,Thika,PSV,17,1233782,2000,Personal,70053,1,421600,0,Speeding,6,0,2,No
2023,P202300246,66,Female,Kisumu,Private,16,1167689,1500,Personal,56034,0,0,10,None,12,0,47,Yes
2023,P202300247,49,Male,Kisumu,Private,13,1622437,2000,Business,59456,1,83400,0,Speeding,6,0,30,Yes
2023,P202300248,46,Female,Nairobi,Private,1,2203377,2500,Personal,90068,0,0,10,None,12,1,24,Yes
2023,P202300249,52,Female,Nairobi,PSV,3,3259776,3000,Business,201018,0,0,50,None,12,2,33,No
2023,P202300250,27,Female,Kakamega,Private,1,1565923,1000,Personal,70689,0,0,50,None,6,0,6,Yes
2023,P202300251,51,Female,Meru,Motorcycle,12,214685,2500,Personal,14538,0,0,10,None,6,0,29,Yes
2023,P202300252,62,Female,Nairobi,PSV,1,3321046,2000,Personal,162201,0,0,50,None,12,0,43,Yes
2023,P202300253,29,Female,Kakamega,Private,1,1473181,2000,Personal,76991,1,266300,0,Speeding,6,0,11,No
2023,P202300254,54,Male,Nairobi,Private,8,2516411,2000,Personal,120329,0,0,50,None,6,0,36,Yes
2023,P202300255,23,Male,Mombasa,Private,3,2127687,1000,Business,88246,0,0,30,None,12,0,1,Yes
2023,P202300256,55,Male,Eldoret,Commercial,5,2097638,1500,Personal,67759,0,0,30,None,12,1,33,Yes
2023,P202300257,54,Male,Mombasa,Private,6,989626,2500,Personal,36209,0,0,10,None,12,0,32,Yes
2023,P202300258,41,Male,Thika,Motorcycle,4,243021,1500,Personal,13065,0,0,50,None,6,0,19,No
2023,P202300259,29,Female,Thika,Commercial,6,2338112,3000,Personal,129165,0,0,20,None,12,0,7,Yes
2023,P202300260,37,Male,Nairobi,Private,4,2859459,1000,Personal,195900,0,0,30,None,12,0,15,Yes
2023,P202300261,45,Male,Thika,Commercial,3,2763571,2500,Personal,155412,0,0,50,None,12,1,23,No
2023,P202300262,57,Female,Mombasa,Private,9,1219401,3000,Personal,81897,0,0,10,None,6,0,39,Yes
2023,P202300263,60,Male,Kisumu,PSV,0,2244289,2500,Personal,98891,0,0,50,None,6,0,41,Yes
2023,P202300264,59,Male,Meru,Private,10,1938454,1500,Business,102198,0,0,30,None,12,0,41,Yes
2023,P202300265,34,Female,Meru,Private,16,1555675,3000,Personal,98469,0,0,50,None,6,0,16,No
2023,P202300266,42,Female,Thika,Private,4,987510,2000,Business,55493,0,0,30,None,12,1,24,No
2023,P202300267,24,Male,Thika,Private,19,1374772,1500,Business,44224,0,0,20,None,12,3,4,Yes
2023,P202300268,62,Male,Nairobi,Private,4,1129085,1500,Personal,50395,0,0,30,None,12,0,41,No
2023,P202300269,36,Female,Eldoret,Private,7,1802887,1000,Personal,119383,1,16200,0,Weather,12,0,15,Yes
2023,P202300270,33,Male,Eldoret,PSV,8,2501352,1000,Personal,162504,0,0,50,None,12,0,14,Yes
2023,P202300271,29,Female,Meru,PSV,3,3053607,1500,Personal,194057,0,0,50,None,12,0,8,No
2023,P202300272,53,Male,Nairobi,Private,10,2118702,1000,Personal,65456,1,476200,0,Weather,12,0,32,No
2023,P202300273,44,Male,Meru,Commercial,17,2319603,2500,Personal,95368,0,0,50,None,12,0,26,Yes
2023,P202300274,40,Male,Mombasa,PSV,2,3390137,1000,Personal,215456,0,0,50,None,12,0,18,No
2023,P202300275,32,Male,Eldoret,PSV,7,1622893,2500,Business,87696,0,0,10,None,6,0,12,No
2023,P202300276,44,Male,Mombasa,Private,12,2741281,3000,Personal,128979,1,1587600,0,Collision,12,0,23,No
2023,P202300277,32,Female,Kisumu,Private,10,2099908,3000,Personal,112002,1,137900,0,Theft,12,0,11,No
2023,P202300278,66,Male,Thika,Commercial,4,3771783,1500,Taxi,114180,0,0,20,None,12,1,46,Yes
2023,P202300279,20,Female,Thika,Motorcycle,3,244018,1500,Personal,11630,0,0,20,None,6,0,1,Yes
2023,P202300280,65,Male,Mombasa,Private,6,2753722,1500,Personal,116331,0,0,50,None,6,1,46,No
2023,P202300281,45,Female,Mombasa,Private,11,1743085,1000,Personal,79918,1,345300,0,Collision,12,0,25,No
2023,P202300282,56,Female,Kisumu,Private,3,2082460,2500,Personal,90082,1,743000,0,Collision,6,0,34,Yes
2023,P202300283,59,Female,Thika,Commercial,6,2727205,2500,Personal,115999,0,0,30,None,12,0,41,Yes
2023,P202300284,26,Female,Nairobi,Commercial,3,2277852,2000,Personal,74566,0,0,30,None,6,0,5,Yes
2023,P202300285,23,Female,Thika,Motorcycle,1,66029,1500,Personal,2333,0,0,10,None,6,0,3,Yes
2023,P202300286,68,Male,Eldoret,Private,13,2914802,3000,Personal,113002,2,1443900,0,Weather,12,0,46,No
2023,P202300287,55,Male,Kakamega,Private,16,2328022,1000,Personal,71746,0,0,30,None,6,0,35,No
2023,P202300288,47,Male,Nakuru,Private,14,1791210,1000,Taxi,110483,1,455600,0,Weather,12,0,27,Yes
2023,P202300289,34,Female,Meru,PSV,5,1641147,2000,Personal,75285,2,559100,0,Collision,6,1,14,No
2023,P202300290,68,Female,Nakuru,PSV,12,2739461,1000,Personal,160382,2,1402300,0,Speeding,6,0,46,Yes
2023,P202300291,48,Female,Nairobi,Private,4,2377971,1000,Personal,102561,0,0,50,None,6,1,29,No
2023,P202300292,23,Male,Eldoret,Commercial,6,2377969,2000,Personal,82506,0,0,50,None,6,0,5,Yes
2023,P202300293,65,Female,Kisumu,Private,11,2211672,2500,Personal,83322,0,0,10,None,12,1,44,No
2023,P202300294,61,Male,Eldoret,Private,6,1452246,2500,Personal,44429,2,376600,0,Theft,6,1,43,Yes
2023,P202300295,64,Male,Thika,PSV,3,2762999,2000,Personal,157169,0,0,30,None,6,1,43,No
2023,P202300296,69,Male,Thika,Commercial,0,2403546,1500,Personal,93081,1,188900,0,Weather,6,1,50,No
2023,P202300297,63,Male,Eldoret,Private,13,2012760,3000,Personal,96839,1,791700,0,Theft,12,0,45,No
2023,P202300298,38,Female,Kakamega,Private,18,1898616,3000,Personal,85112,0,0,20,None,6,0,20,Yes
2023,P202300299,52,Female,Mombasa,Private,17,1708948,2500,Personal,73815,0,0,10,None,6,0,34,Yes
2023,P202300300,36,Female,Kisumu,Motorcycle,1,204553,2000,Taxi,7212,0,0,30,None,12,0,18,No
2023,P202300301,53,Female,Mombasa,Private,5,2909965,1500,Personal,199195,0,0,10,None,6,0,34,Yes
2023,P202300302,41,Female,Kakamega,Private,15,1660248,1500,Personal,58054,0,0,30,None,6,1,20,No
2023,P202300303,43,Male,Thika,Commercial,14,4166823,2500,Business,198810,0,0,20,None,6,2,21,No
2023,P202300304,39,Male,Kakamega,Motorcycle,3,211645,2500,Personal,9941,0,0,20,None,12,0,17,No
2023,P202300305,34,Male,Nairobi,Private,19,2481019,2000,Business,103241,1,1118800,0,Weather,12,0,15,Yes
2023,P202300306,44,Male,Meru,Private,2,674023,2500,Personal,37045,0,0,20,None,6,0,23,No
2023,P202300307,42,Female,Kisumu,Private,17,1450162,3000,Personal,74826,1,457700,0,Theft,12,0,21,No
2023,P202300308,60,Male,Nakuru,Private,3,819972,3000,Personal,28596,0,0,20,None,6,0,41,Yes
2023,P202300309,61,Female,Nairobi,PSV,19,1871877,2500,Business,57990,0,0,10,None,6,0,39,No
2023,P202300310,22,Male,Meru,Commercial,17,4602986,1000,Business,262552,0,0,50,None,12,0,1,Yes
2023,P202300311,51,Female,Kakamega,PSV,15,3843236,2500,Personal,148285,2,275700,0,Speeding,12,0,33,No
2023,P202300312,64,Female,Mombasa,Commercial,12,4002209,2500,Personal,177138,2,316100,0,Weather,12,0,44,Yes
2023,P202300313,52,Female,Meru,Commercial,3,3392536,2500,Personal,214912,1,1490300,0,Theft,6,0,30,Yes
2023,P202300314,28,Male,Kisumu,Private,19,1527557,1500,Personal,56094,0,0,10,None,6,2,7,No
2023,P202300315,63,Male,Nakuru,Private,8,2116596,1500,Business,84045,2,314100,0,Weather,12,0,44,No
2023,P202300316,52,Male,Kakamega,Commercial,2,2024744,2000,Business,91171,0,0,50,None,6,1,34,Yes
2023,P202300317,24,Female,Kakamega,Private,11,794746,2000,Personal,50164,0,0,20,None,6,0,5,No
2023,P202300318,21,Male,Kisumu,Commercial,2,4151463,2500,Personal,171215,1,1634000,0,Speeding,6,1,1,No
2023,P202300319,23,Male,Thika,Private,14,612782,3000,Personal,23810,0,0,30,None,6,0,2,No
2023,P202300320,33,Male,Meru,Private,3,975595,1000,Personal,36316,1,390900,0,Weather,6,0,15,No
2023,P202300321,25,Male,Kisumu,Commercial,1,3362605,2500,Business,152667,0,0,30,None,12,0,5,Yes
2023,P202300322,49,Female,Kakamega,PSV,13,3381306,2500,Personal,162683,0,0,20,None,12,0,30,No
2023,P202300323,57,Female,Eldoret,Motorcycle,15,234402,2000,Taxi,9346,1,118900,0,Theft,6,1,39,No
2023,P202300324,38,Male,Thika,Motorcycle,14,106307,3000,Personal,3785,0,0,10,None,6,0,20,No
2023,P202300325,52,Female,Nakuru,Commercial,19,2878808,2000,Taxi,103950,0,0,10,None,6,0,34,No
2023,P202300326,23,Male,Kisumu,Commercial,3,2029787,1500,Business,81060,0,0,10,None,6,0,5,Yes
2023,P202300327,35,Female,Kisumu,Commercial,16,1375919,2500,Personal,60536,0,0,20,None,6,2,13,Yes
2023,P202300328,67,Male,Nairobi,Private,19,2642052,2000,Personal,107447,0,0,30,None,6,0,49,No
2023,P202300329,28,Male,Nakuru,Commercial,3,1804001,1000,Taxi,90553,0,0,10,None,6,0,7,Yes
2023,P202300330,31,Female,Eldoret,Commercial,13,2699054,1000,Personal,86784,0,0,20,None,6,0,9,No
2023,P202300331,57,Male,Thika,Motorcycle,19,243016,3000,Personal,7771,0,0,10,None,6,0,36,Yes
2023,P202300332,47,Male,Thika,Private,3,2056396,2000,Personal,127088,0,0,20,None,6,1,29,No
2023,P202300333,20,Female,Thika,PSV,7,2352790,1000,Taxi,76895,0,0,30,None,6,0,1,No
2023,P202300334,46,Male,Thika,PSV,7,3471378,2500,Personal,207556,0,0,20,None,6,0,24,No
2023,P202300335,68,Male,Thika,Private,2,573869,2000,Business,33785,0,0,30,None,6,0,50,No
2023,P202300336,32,Male,Nakuru,Private,5,1869277,2000,Business,97100,1,521800,0,Collision,12,0,13,No
2023,P202300337,62,Male,Kakamega,Private,8,2779176,3000,Personal,90908,0,0,50,None,6,1,42,Yes
2023,P202300338,58,Female,Meru,Private,8,2094918,3000,Taxi,81536,1,569100,0,Collision,6,1,37,No
2023,P202300339,38,Male,Kisumu,Commercial,11,2349420,2500,Personal,133478,1,1014100,0,Collision,6,1,20,Yes
2023,P202300340,46,Female,Thika,Commercial,13,2320982,3000,Taxi,119738,1,1214400,0,Theft,12,0,25,Yes
2023,P202300341,49,Male,Kakamega,Commercial,0,3184291,1500,Personal,111736,0,0,30,None,12,0,28,Yes
2023,P202300342,68,Female,Thika,Commercial,0,1237625,2000,Taxi,68324,0,0,20,None,6,1,50,Yes
2023,P202300343,29,Male,Mombasa,Commercial,1,2370057,1500,Personal,73351,0,0,20,None,12,0,8,No
2023,P202300344,22,Male,Nairobi,Private,19,1280741,2000,Business,61433,1,637900,0,Theft,12,2,1,No
2023,P202300345,54,Female,Nairobi,Commercial,10,2552374,3000,Business,138635,0,0,30,None,12,1,36,No
2023,P202300346,42,Female,Kisumu,Private,5,972501,2000,Taxi,60120,0,0,50,None,12,0,24,Yes
2023,P202300347,57,Male,Meru,Private,11,2771073,2000,Business,118622,0,0,50,None,12,0,39,No
2023,P202300348,42,Male,Thika,Private,7,515434,1500,Personal,16812,0,0,20,None,12,0,21,Yes
2023,P202300349,52,Male,Kakamega,PSV,6,3530971,3000,Personal,206086,0,0,20,None,6,0,34,Yes
2023,P202300350,20,Male,Eldoret,Private,14,1199539,2000,Business,73656,0,0,20,None,12,0,1,No
2023,P202300351,54,Male,Nakuru,Private,10,1068302,2000,Business,42434,0,0,30,None,12,0,32,Yes
2023,P202300352,27,Male,Nairobi,Commercial,1,1415863,2500,Personal,51585,0,0,10,None,6,0,9,Yes
2023,P202300353,64,Female,Nairobi,Motorcycle,17,188141,2000,Business,8323,0,0,10,None,6,0,45,No
2023,P202300354,46,Female,Mombasa,Commercial,13,1176794,1500,Personal,53013,0,0,50,None,12,0,24,No
2023,P202300355,34,Male,Mombasa,Private,9,2730393,3000,Personal,162506,0,0,20,None,12,0,14,No
2023,P202300356,42,Male,Nairobi,Motorcycle,5,211475,1500,Personal,11465,2,122100,0,Collision,12,0,20,Yes
2023,P202300357,51,Female,Kisumu,Private,15,935477,2500,Business,64294,1,301100,0,Speeding,6,0,29,Yes
2023,P202300358,42,Male,Meru,Commercial,18,3879042,1500,Taxi,149876,1,416500,0,Speeding,12,0,21,Yes
2023,P202300359,40,Male,Meru,Private,11,893574,2500,Personal,47672,0,0,10,None,12,0,18,No
2023,P202300360,54,Female,Nairobi,Commercial,12,2306145,2000,Personal,122401,0,0,30,None,12,1,35,No
2023,P202300361,59,Male,Thika,Commercial,18,1402276,3000,Personal,94668,0,0,50,None,12,1,39,Yes
2023,P202300362,46,Male,Nakuru,Commercial,1,1588140,2500,Personal,110779,0,0,50,None,12,1,24,No
2023,P202300363,36,Female,Meru,PSV,19,1590381,1500,Personal,78246,1,444200,0,Weather,12,1,17,No
2023,P202300364,55,Male,Meru,Private,5,921280,2000,Personal,50349,0,0,10,None,12,0,36,No
2023,P202300365,36,Male,Eldoret,Commercial,18,1962189,2000,Personal,97131,0,0,10,None,6,1,15,No
2023,P202300366,26,Male,Kisumu,Motorcycle,12,234482,1000,Personal,7073,0,0,20,None,12,0,8,No
2023,P202300367,68,Female,Nairobi,Commercial,0,2999391,2000,Personal,192212,0,0,30,None,12,0,46,No
2023,P202300368,32,Female,Mombasa,Commercial,14,981948,1500,Personal,60808,0,0,10,None,6,0,12,No
2023,P202300369,22,Female,Nairobi,Private,9,2937245,3000,Personal,129350,0,0,20,None,12,1,4,No
2023,P202300370,49,Female,Kisumu,Motorcycle,14,77810,2000,Personal,4280,0,0,30,None,6,1,29,No
2023,P202300371,20,Male,Thika,Private,3,1188152,3000,Personal,37929,1,538300,0,Collision,12,1,2,Yes
2023,P202300372,55,Female,Nakuru,Private,2,1886689,1000,Personal,100403,1,779700,0,Weather,6,0,35,Yes
2023,P202300373,54,Female,Meru,Private,7,1590445,2500,Personal,100363,0,0,50,None,6,0,32,Yes
2023,P202300374,38,Male,Thika,PSV,5,1463937,1000,Personal,79190,0,0,30,None,6,1,17,Yes
2023,P202300375,21,Male,Meru,Private,1,1140473,3000,Personal,75318,0,0,20,None,6,0,2,No
2023,P202300376,58,Female,Thika,Commercial,2,4014215,2000,Personal,250787,0,0,50,None,6,0,40,No
2023,P202300377,36,Male,Mombasa,Motorcycle,8,203245,3000,Personal,13550,0,0,30,None,6,0,16,Yes
2023,P202300378,44,Male,Eldoret,Commercial,16,1362621,1500,Personal,42370,0,0,50,None,12,0,23,No
2023,P202300379,39,Female,Eldoret,Commercial,17,2011569,2500,Business,68892,0,0,20,None,6,0,18,Yes
2023,P202300380,32,Female,Meru,Private,7,836907,1500,Business,50357,0,0,20,None,6,0,12,Yes
2023,P202300381,60,Male,Eldoret,Private,11,941904,1000,Personal,46255,0,0,50,None,12,0,41,Yes
2023,P202300382,37,Male,Meru,Private,5,1440240,1500,Business,50184,0,0,50,None,6,0,16,No
2023,P202300383,48,Male,Nairobi,Commercial,10,3131256,1000,Business,206175,0,0,30,None,6,0,29,No
2023,P202300384,63,Female,Thika,Private,3,1662126,2000,Personal,74587,0,0,20,None,12,1,42,Yes
2023,P202300385,56,Male,Kisumu,Private,16,2629593,1500,Business,175482,0,0,10,None,12,2,34,No
2023,P202300386,40,Male,Eldoret,Private,10,2088236,3000,Business,92466,3,377000,0,Collision,6,0,20,No
2023,P202300387,38,Male,Nakuru,Private,11,2401860,1500,Business,139581,0,0,20,None,6,0,17,Yes
2023,P202300388,60,Female,Kakamega,Private,2,2832621,2000,Business,88328,0,0,20,None,12,0,42,No
2023,P202300389,32,Male,Kisumu,Commercial,17,3972382,1500,Taxi,140610,0,0,10,None,6,0,12,No
2023,P202300390,41,Male,Eldoret,Commercial,0,1138540,3000,Personal,60010,0,0,10,None,6,0,20,No
2023,P202300391,37,Female,Nairobi,Commercial,2,2094315,2500,Personal,108609,0,0,30,None,6,0,19,Yes
2023,P202300392,55,Female,Meru,PSV,10,3570466,3000,Taxi,249884,0,0,30,None,12,0,36,No
2023,P202300393,63,Male,Kakamega,Commercial,14,3138377,3000,Personal,128551,0,0,50,None,6,0,45,No
2023,P202300394,55,Male,Thika,Commercial,13,1537954,1000,Personal,67894,1,836600,0,Speeding,12,0,33,No
2023,P202300395,62,Female,Thika,Private,3,2551259,1500,Personal,124790,1,1185900,0,Weather,12,1,43,Yes
2023,P202300396,31,Male,Kisumu,Private,9,2711549,1000,Personal,184997,0,0,30,None,12,0,9,No
2023,P202300397,44,Male,Eldoret,Private,0,2142425,2500,Business,105016,0,0,50,None,12,0,24,Yes
2023,P202300398,55,Male,Kakamega,Private,12,2912166,2500,Personal,159313,1,1570600,0,Speeding,6,1,33,Yes
2023,P202300399,41,Male,Nakuru,Motorcycle,3,226743,2000,Personal,14226,1,84100,0,Theft,6,0,20,No
2023,P202300400,42,Male,Thika,Commercial,11,1562371,1500,Business,71123,1,499900,0,Speeding,12,0,22,No
2023,P202300401,34,Female,Meru,PSV,8,1177241,2500,Business,41122,0,0,20,None,12,2,14,No
2023,P202300402,30,Female,Eldoret,PSV,12,3477748,2500,Business,129171,0,0,50,None,6,0,10,No
2023,P202300403,20,Male,Eldoret,Private,16,1056718,2500,Taxi,45165,0,0,30,None,12,0,2,Yes
2023,P202300404,66,Male,Mombasa,Private,8,2847693,1500,Business,194451,1,852200,0,Weather,6,0,48,Yes
2023,P202300405,69,Female,Nairobi,Private,5,2058426,1500,Personal,140286,0,0,30,None,12,0,47,Yes
2023,P202300406,65,Male,Thika,PSV,4,2244453,1500,Business,123051,0,0,20,None,12,0,45,No
2023,P202300407,49,Female,Nakuru,Commercial,5,1784156,2500,Business,78416,1,151000,0,Weather,12,1,28,No
2023,P202300408,63,Female,Nairobi,PSV,5,3125480,2500,Personal,174715,3,1070200,0,Theft,6,0,45,Yes
2023,P202300409,37,Male,Nakuru,PSV,18,2349590,1500,Personal,96059,1,1118400,0,Speeding,12,3,18,No
2023,P202300410,53,Female,Meru,Private,7,2813356,1500,Personal,123922,0,0,50,None,12,0,35,No
2023,P202300411,62,Male,Thika,PSV,6,1424528,2000,Personal,61214,2,517400,0,Collision,12,1,41,Yes
2023,P202300412,47,Male,Mombasa,Commercial,9,1081854,2000,Personal,37838,0,0,20,None,6,1,27,Yes
2023,P202300413,41,Male,Meru,PSV,4,3964634,1000,Personal,236135,0,0,30,None,6,1,20,Yes
2023,P202300414,28,Female,Kakamega,Private,1,890642,1000,Personal,37148,0,0,20,None,12,1,7,No
2023,P202300415,39,Female,Meru,Private,2,868226,1000,Taxi,51768,0,0,10,None,6,0,21,Yes
2023,P202300416,37,Female,Eldoret,Private,12,606611,3000,Personal,35759,0,0,50,None,6,0,16,Yes
2023,P202300417,20,Female,Meru,Commercial,17,1601849,1500,Business,84714,1,488800,0,Weather,12,0,2,Yes
2023,P202300418,24,Male,Nairobi,Commercial,0,2006184,3000,Personal,117940,0,0,10,None,6,0,4,No
2023,P202300419,40,Female,Mombasa,Commercial,2,1515339,1500,Personal,69773,1,393900,0,Collision,6,2,19,No
2023,P202300420,42,Female,Kakamega,Private,9,1425779,1500,Business,62650,0,0,30,None,6,0,24,Yes
2023,P202300421,67,Female,Kakamega,Commercial,18,1025391,2500,Personal,44761,0,0,30,None,12,0,48,Yes
2023,P202300422,34,Female,Nakuru,PSV,2,1362916,1000,Personal,91246,0,0,10,None,12,1,12,No
2023,P202300423,55,Male,Meru,Private,1,2513148,1500,Personal,154370,1,701300,0,Weather,12,0,34,No
2023,P202300424,42,Female,Mombasa,Motorcycle,12,198036,3000,Business,6639,1,52400,0,Theft,12,0,20,No
2023,P202300425,29,Male,Thika,PSV,7,3316678,3000,Personal,149242,0,0,10,None,12,0,9,No
2023,P202300426,41,Male,Nairobi,Private,14,708859,2500,Business,22415,0,0,50,None,12,0,23,Yes
2023,P202300427,24,Female,Thika,Private,12,1599577,1500,Business,94300,2,264200,0,Speeding,6,0,4,Yes
2023,P202300428,66,Female,Thika,Private,3,2576198,3000,Taxi,131957,0,0,10,None,6,0,46,Yes
2023,P202300429,50,Female,Thika,Private,9,1945065,2000,Business,96865,0,0,20,None,6,0,32,Yes
2023,P202300430,30,Male,Nakuru,Private,9,2313205,1000,Business,121798,0,0,20,None,6,1,10,No
2023,P202300431,40,Male,Nairobi,PSV,4,2968880,1000,Taxi,179371,1,1732300,0,Theft,6,0,21,No
2023,P202300432,59,Female,Nairobi,Private,14,2473343,2000,Business,170445,1,190100,0,Weather,12,1,40,No
2023,P202300433,60,Male,Thika,Private,8,2659173,2500,Personal,152278,2,1161400,0,Collision,12,0,42,Yes
2023,P202300434,36,Female,Kakamega,Commercial,2,1137369,2500,Personal,40956,1,265400,0,Collision,12,0,15,No
2023,P202300435,54,Male,Eldoret,PSV,7,3887757,1500,Personal,229478,0,0,50,None,6,1,34,No
2023,P202300436,48,Male,Kisumu,Private,18,1094821,1000,Personal,43713,0,0,10,None,12,0,26,Yes
2023,P202300437,20,Female,Mombasa,PSV,4,3922778,3000,Personal,128752,2,537500,0,Collision,12,1,1,No
2023,P202300438,63,Female,Thika,PSV,1,2375607,2000,Personal,153028,0,0,50,None,6,0,43,No
2023,P202300439,69,Male,Kisumu,Motorcycle,15,192326,2000,Personal,8468,0,0,20,None,12,0,48,Yes
2023,P202300440,52,Male,Kisumu,Motorcycle,16,137051,3000,Business,4428,0,0,10,None,12,0,34,No
2023,P202300441,25,Male,Kakamega,Private,0,1690456,2500,Business,73659,0,0,10,None,6,0,5,Yes
2023,P202300442,52,Male,Nakuru,Private,17,1142927,1000,Personal,54665,1,43500,0,Collision,12,0,31,Yes
2023,P202300443,52,Male,Kakamega,Commercial,12,4908502,2000,Business,167589,1,2916800,0,Theft,12,0,33,No
2023,P202300444,60,Male,Kakamega,Private,7,1014265,3000,Personal,33560,1,335600,0,Theft,12,1,41,Yes
2023,P202300445,45,Female,Kakamega,Private,19,1956048,2000,Personal,111482,0,0,10,None,6,0,25,Yes
2023,P202300446,29,Female,Nakuru,PSV,1,3653528,2000,Personal,129113,0,0,10,None,12,0,10,Yes
2023,P202300447,57,Female,Meru,Motorcycle,10,147718,2000,Personal,4793,0,0,10,None,6,1,36,Yes
2023,P202300448,63,Female,Thika,Private,18,1781506,1500,Personal,67703,0,0,10,None,12,0,43,Yes
2023,P202300449,25,Female,Meru,Private,14,1287738,1500,Personal,83226,0,0,30,None,12,0,7,Yes
2023,P202300450,55,Male,Mombasa,Private,1,1588963,1000,Business,73913,0,0,10,None,12,0,33,No
2023,P202300451,34,Male,Nairobi,Private,18,1278799,3000,Business,64652,0,0,30,None,6,0,15,Yes
2023,P202300452,49,Male,Nairobi,Private,12,2791136,1000,Personal,101873,0,0,20,None,12,1,29,Yes
2023,P202300453,20,Male,Eldoret,Private,9,1101160,3000,Personal,60971,0,0,20,None,6,0,2,Yes
2023,P202300454,29,Female,Kakamega,Private,17,2254867,2000,Business,144949,0,0,30,None,12,1,8,No
2023,P202300455,48,Female,Thika,Private,8,1638585,2000,Business,52263,0,0,30,None,12,0,30,No
2023,P202300456,60,Female,Nairobi,Commercial,9,4664044,1000,Business,210113,1,2551300,0,Speeding,6,0,42,Yes
2023,P202300457,65,Male,Mombasa,Commercial,4,4980266,1500,Personal,319985,0,0,50,None,6,0,45,No
2023,P202300458,52,Female,Mombasa,Private,10,829231,1500,Personal,52769,0,0,10,None,6,0,33,No
2023,P202300459,57,Female,Kisumu,Private,18,1947075,2000,Business,59278,0,0,20,None,12,1,39,Yes
2023,P202300460,46,Male,Nairobi,Private,13,2562087,2000,Taxi,153238,1,321000,0,Speeding,6,1,25,Yes
2023,P202300461,47,Female,Meru,PSV,0,2927716,1000,Business,143040,0,0,50,None,12,1,28,Yes
2023,P202300462,62,Male,Thika,Private,5,2253767,2500,Business,145824,0,0,50,None,12,0,41,Yes
2023,P202300463,37,Female,Nakuru,Motorcycle,1,131982,2000,Personal,6688,0,0,10,None,12,0,15,Yes
2023,P202300464,62,Male,Mombasa,Commercial,3,4102198,2000,Personal,168930,0,0,10,None,6,0,44,Yes
2023,P202300465,57,Male,Meru,Private,5,2872948,3000,Personal,199422,0,0,50,None,6,0,35,Yes
2023,P202300466,69,Female,Kisumu,Private,6,1858126,2500,Personal,116718,0,0,50,None,12,1,48,Yes
2023,P202300467,46,Female,Thika,Commercial,9,2507542,1000,Taxi,133804,0,0,10,None,6,0,25,No
2023,P202300468,43,Female,Kakamega,Commercial,12,3938102,3000,Business,264593,0,0,30,None,6,0,24,No
